id,author,title,url,urlToImage,publishedAt,SourceId
152,NULL,"The Supreme Court lets Americans lose money in a new way",https://www.economist.com/news/united-states/21742672-decision-might-also-improve-sport-las-vegas-supreme-court-lets-americans-lose,https://cdn.static-economist.com/sites/default/files/images/2018/05/articles/main/20180519_usp001_1.jpg,"2018-05-16 16:17:12",the-economist
153,NULL,"The secret life of fish",https://www.economist.com/news/books-and-arts/21741955-helen-scaless-new-book-brings-readers-nose-snout-them-secret-life-fish,https://cdn.static-economist.com/sites/default/files/images/print-edition/20180512_BKP003_0.jpg,"2018-05-10 14:54:54",the-economist
154,NULL,"Trump voters were motivated by fear of losing their status",https://www.economist.com/blogs/democracyinamerica/2018/04/left-behind,https://cdn.static-economist.com/sites/default/files/20180428_USP506.jpg,"2018-04-27 15:30:57",the-economist
155,NULL,"A plan to put beds on planes",https://www.economist.com/blogs/gulliver/2018/04/come-sleep-me,https://cdn.static-economist.com/sites/default/files/images/2018/04/blogs/gulliver/20180414_blp520_apple_news.jpg,"2018-04-16 11:24:18",the-economist
156,NULL,"A year after United's public-relations disaster",https://www.economist.com/blogs/gulliver/2018/04/david-dao-affair,https://cdn.static-economist.com/sites/default/files/images/2018/04/blogs/gulliver/20180414_blp505_apple_news.jpg,"2018-04-12 10:29:36",the-economist
157,NULL,"Food deserts may not matter that much",https://www.economist.com/news/united-states/21738426-demand-not-supply-looks-key-healthier-eating-food-deserts-may-not-matter,https://cdn.static-economist.com/sites/default/files/images/print-edition/20180310_USP004_0.jpg,"2018-03-08 15:55:08",the-economist
158,NULL,"United Airlines kills another pet",https://www.economist.com/blogs/gulliver/2018/03/it-s-dog-s-life,https://cdn.static-economist.com/sites/default/files/20180317_BLP509.jpg,"2018-03-14 21:44:29",the-economist
159,NULL,"Business this week - The Economist",https://www.economist.com/the-world-this-week/2018/05/26/business-this-week,/assets/the-economist-logo.png,"2018-05-24 14:49:00",the-economist
160,NULL,"The sexual harassment of flight attendants is a massive problem",https://www.economist.com/blogs/gulliver/2018/05/cabincrewtoo,https://cdn.static-economist.com/sites/default/files/20180526_BLP501.jpg,"2018-05-21 16:39:32",the-economist
161,NULL,"Why the Supreme Court changed America’s betting rules",https://www.economist.com/blogs/economist-explains/2018/05/economist-explains-15,https://cdn.static-economist.com/sites/default/files/20180519_BLP522.jpg,"2018-05-18 04:45:12",the-economist
162,NULL,"High prices in America’s cities are reviving the suburbs",https://www.economist.com/news/united-states/21740775-1970s-violence-drove-americans-suburbs-time-its-property-prices-high,https://cdn.static-economist.com/sites/default/files/images/2018/04/articles/main/20180421_usp504.jpg,"2018-04-19 14:48:20",the-economist
163,"Andrew Beaton","Loyola-Chicago Advances to the Final Four",https://www.wsj.com/articles/loyola-chicago-advances-to-the-final-four-1521938237,https://images.wsj.net/im-5034/social,"2018-03-25 00:37:19",the-wall-street-journal
164,"James Freeman","At Last, an Obama Growth Agenda",https://www.wsj.com/articles/at-last-an-obama-growth-agenda-1519930973,https://si.wsj.net/public/resources/images/BN-XR755_3qQ8c_TOP_20180301105018.jpg,"2018-03-01 19:02:55",the-wall-street-journal
165,"Angela Rocco DeCarlo","The Benedictines Hit a 3-Pointer",https://www.wsj.com/articles/the-benedictines-hit-a-3-pointer-1522443694,https://images.wsj.net/im-5527/social,"2018-03-30 21:01:36",the-wall-street-journal
166,"William McGurn","On Abortion, Hillary Won",https://www.wsj.com/articles/on-abortion-hillary-won-1521497333,https://images.wsj.net/im-4398/social,"2018-03-19 22:08:55",the-wall-street-journal
167,"Alexander Osipovich","Chicago Stock Exchange Ends Proposed Sale to Chinese Investors",https://www.wsj.com/articles/chicago-stock-exchange-ends-proposed-sale-to-chinese-investors-1520281716,https://images.wsj.net/im-3138/social,"2018-03-05 23:19:31",the-wall-street-journal
168,"Peter Grant","'Ambitious' Apple Store Put Up For Sale by Chicago Landlord",https://www.wsj.com/articles/ambitious-apple-store-put-up-for-sale-by-chicago-landlord-1521567268,https://si.wsj.net/public/resources/images/BN-XX384_APPLE0_SOC_20180319120010.jpg,"2018-03-20 17:46:21",the-wall-street-journal
169,"Dave Michaels","NYSE in Talks to Buy Chicago Stock Exchange",https://www.wsj.com/articles/nyse-in-talks-to-buy-chicago-stock-exchange-1522429813,https://images.wsj.net/im-5571/social,"2018-03-30 17:10:15",the-wall-street-journal
170,"Douglas Belkin","Pearson Family Sues University of Chicago Over $100 Million Gift",https://www.wsj.com/articles/pearson-family-sues-university-of-chicago-over-100-million-gift-1520364102,https://images.wsj.net/im-3233/social,"2018-03-06 19:28:14",the-wall-street-journal
171,"Jared Diamond","How the Cubs Mastered the Free-Agent Sales Pitch - Wall Street Journal",https://www.wsj.com/articles/how-the-cubs-mastered-the-free-agent-sales-pitch-1519922402,https://images.wsj.net/im-2899/social,"2018-03-01 16:40:00",the-wall-street-journal
172,"Christina Rexrode","Fifth Third Acquires MB Financial",https://www.wsj.com/articles/fifth-third-to-merge-with-mb-financial-1526903624,https://images.wsj.net/im-11359/social,"2018-05-21 18:44:52",the-wall-street-journal
173,"Cameron McWhirter","Two Radio Legends Are Gone, but Their Voices Carry",https://www.wsj.com/articles/two-radio-legends-are-gone-but-their-voices-carry-1526306751,https://si.wsj.net/public/resources/images/B3-AJ779_TERKEL_TOP_20180511151948.jpg,"2018-05-14 14:05:54",the-wall-street-journal
174,"Shibani Mahtani","Does This Illinois Town Have the Country's Toughest Gun Law?",https://www.wsj.com/articles/the-town-with-its-own-tough-gun-law-1524130201,https://images.wsj.net/im-7436/social,"2018-04-19 14:20:04",the-wall-street-journal
175,"Imani Moise","Tronc's Michael Ferro Retires After Los Angeles Times Sale",https://www.wsj.com/articles/troncs-michael-ferro-retires-after-la-times-sale-1521468237,https://images.wsj.net/im-4374/social,"2018-03-19 15:30:30",the-wall-street-journal
176,"Bob Tita","Caterpillar to Close Texas Plant, Review Illinois Factory",https://www.wsj.com/articles/caterpillar-to-close-texas-plant-review-illinois-factory-1521225422,https://si.wsj.net/img/WSJ_Logo_black_social.gif,"2018-03-16 19:34:54",the-wall-street-journal
177,"Charles Passy","America's Real Top Chef: Gabrielle Hamilton Wins Beard Award",https://www.wsj.com/articles/americas-real-top-chef-gabrielle-hamilton-wins-beard-award-1525792652,https://si.wsj.net/public/resources/images/B3-AI454_NYHAMI_SOC_20180508103122.jpg,"2018-05-08 15:17:34",the-wall-street-journal
178,"Aaron Back","Fifth Third Signals Resurgence of Banker Confidence",https://www.wsj.com/articles/fifth-third-signals-resurgence-of-banker-confidence-1526919053,https://images.wsj.net/im-11357/social,"2018-05-21 16:10:55",the-wall-street-journal
179,"Shayndi Raice","Chicago Mayor Emanuel Faces Crowded Field in Bid for Third Term",https://www.wsj.com/articles/chicago-mayor-emanuel-faces-crowded-field-in-bid-for-third-term-1525971520,https://images.wsj.net/im-10149/social,"2018-05-10 17:14:08",the-wall-street-journal
180,"Lukas I. Alpert","Michael Ferro Sells Tronc Stake to Descendant of Former Chicago Tribune Owner",https://www.wsj.com/articles/michael-ferro-sells-tronc-stake-to-descendant-of-former-chicago-tribune-owner-1523657248,https://images.wsj.net/im-7033/social,"2018-04-13 22:57:01",the-wall-street-journal
181,"Shibani Mahtani","O'Hare Airport Nears Deal for $8.5 Billion Expansion",https://www.wsj.com/articles/ohare-airport-nears-deal-for-8-5-billion-expansion-1519694738,https://si.wsj.net/public/resources/images/BN-XQ401_OHARE0_SOC_20180226201447.jpg,"2018-02-27 01:25:40",the-wall-street-journal
182,"Shibani Mahtani","Navy Medics Get Prepared for Combat -- With Tour of Duty in Chicago...",https://www.wsj.com/articles/navy-medics-get-prepared-for-combatwith-tour-of-duty-in-chicago-1521028800,https://images.wsj.net/im-3843/social,"2018-03-14 12:16:26",the-wall-street-journal
183,"Luis Sanchez","Chicago City Council approves Obama Presidential Center",http://thehill.com/homenews/state-watch/389043-chicago-city-council-approves-obama-presidential-center,http://thehill.com/sites/default/files/obamafoundationsummit.jpg,"2018-05-23 19:00:17",the-hill
184,"Brett Samuels","Chicago student handcuffed during school walkout",http://thehill.com/blogs/blog-briefing-room/378443-chicago-student-handcuffed-during-school-walkout,http://thehill.com/sites/default/files/wh.protest.guns_.shooting.jpg,"2018-03-14 20:21:45",the-hill
185,"Morgan Gstalter","Chicago exhibit replicates bike-sharing with AR-15s in gun protest art",http://thehill.com/blogs/blog-briefing-room/news/387456-chicago-art-display-replicates-bike-sharing-display-with-ar-15s,http://thehill.com/sites/default/files/chicagogunshareprogram_wgn.png,"2018-05-13 02:16:21",the-hill
186,"Luis Sanchez","Tronc recognizes journalists’ union",http://thehill.com/homenews/media/386481-tronc-recognizes-journalists-union,http://thehill.com/sites/default/files/chicagotribune.jpg,"2018-05-07 12:57:59",the-hill
187,"Julia Manchester","Chicago nonprofit sues to block Obama Presidential Center",http://thehill.com/blogs/blog-briefing-room/news/387767-chicago-nonprofit-sues-to-block-obama-presidential-center,http://thehill.com/sites/default/files/obamafoundationsummit.jpg,"2018-05-15 16:21:46",the-hill
188,"Brett Samuels","Kanye West: Nothing changed in Chicago during Obama's presidency",http://thehill.com/blogs/in-the-know/in-the-know/384930-kanye-west-nothing-changed-in-chicago-during-obamas-presidency,http://thehill.com/sites/default/files/blogs/kanye_west_getty.jpg,"2018-04-25 23:24:30",the-hill
189,"Jacqueline Thomsen","Chicago White Sox to no longer offer plastic straws",http://thehill.com/blogs/blog-briefing-room/news/384091-chicago-white-sox-to-no-longer-offer-plastic-straws,http://thehill.com/sites/default/files/whitesox.jpg,"2018-04-20 11:47:21",the-hill
190,"Max Greenwood","Zuckerberg gives $14 million grant to Chicago schools",http://thehill.com/policy/technology/385701-zuckerberg-gives-14-million-grant-to-chicago-schools,http://thehill.com/sites/default/files/zuckerbergmark_032515getty_lead.jpg,"2018-05-01 19:01:58",the-hill
191,"Jason D. Hill, opinion contributor","PROF: Mr. President, please send troops to Chicago...",http://thehill.com/opinion/criminal-justice/389056-mr-president-please-send-the-troops-to-chicago,http://thehill.com/sites/default/files/chicago_murders_05232018_2.jpg,"2018-05-24 14:19:37",the-hill
192,"John Bowden","Trump: Police 'have every right' to protest Chicago mayor",http://thehill.com/blogs/blog-briefing-room/news/389471-trump-police-have-every-right-to-protest-chicago-mayor,http://thehill.com/sites/default/files/trump_smiling.jpg,"2018-05-25 23:06:14",the-hill
193,"Josh Delk","Chicago congressional candidate apparently smokes pot in new campaign photo",http://thehill.com/homenews/campaign/375828-chicago-congressional-candidate-smokes-pot-in-new-campaign-ad,http://thehill.com/sites/default/files/marijuana_010518getty.jpg,"2018-02-27 18:46:19",the-hill
194,"Josh Delk","Obama makes surprise appearance at Presidential Center meeting in Chicago",http://thehill.com/blogs/blog-briefing-room/375972-obama-makes-surprise-appearance-at-public-meeting-in-chicago-on,http://thehill.com/sites/default/files/obama_gates_goalkeeper_gettyimages-850160056.jpg,"2018-02-28 14:33:31",the-hill
195,"Jacqueline Thomsen","Parkland survivors talk gun violence with Chicago high schoolers",http://thehill.com/blogs/blog-briefing-room/news/376751-parkland-survivors-talk-gun-violence-with-chicago-high,http://thehill.com/sites/default/files/florida.school.shooting.gun_.control.jpg,"2018-03-05 15:55:08",the-hill
196,"Morgan Gstalter","Chicago Cubs wear Marjory Stoneman Douglas shirts on opening day",http://thehill.com/blogs/blog-briefing-room/news/380842-chicago-cubs-wear-marjory-stoneman-douglas-shirts-on-opening,http://thehill.com/sites/default/files/rizzo_cubs_032918_getty.jpg,"2018-03-29 17:17:37",the-hill
197,"Morgan Gstalter","Obama Foundation announces new job training program for Chicago students",http://thehill.com/blogs/blog-briefing-room/news/379947-obama-foundation-announces-new-job-training-program-for-chicago,http://thehill.com/sites/default/files/obamafoundationsummit.jpg,"2018-03-23 17:11:35",the-hill
198,"John Bowden","Chicago Cubs meet with Stoneman Douglas students before game",http://thehill.com/blogs/in-the-know/in-the-know/381060-chicago-cubs-meet-with-marjory-stoneman-douglas-students-before,http://thehill.com/sites/default/files/rizzo_cubs_032918_getty.jpg,"2018-03-30 21:53:45",the-hill
199,"Mallory Shelbourne","Chicago sees decline in gun violence for 13 straight months",http://thehill.com/blogs/blog-briefing-room/381226-chicago-sees-decline-in-gun-violence-for-13-straight-months,http://thehill.com/sites/default/files/blogs/chicago_police_line_crime_630752292.jpg,"2018-04-02 12:56:21",the-hill
200,"Lisa Hagen and Mike Lillis","Moderates see vindication in Lipinski’s primary win",http://thehill.com/homenews/house/379640-moderates-see-vindication-in-lipinskis-primary-win,http://thehill.com/sites/default/files/lipinskidaniel_091411gn.jpg,"2018-03-21 23:41:55",the-hill
201,"Dr. Julie Morita, opinon contributor","Chicago health commissioner: Big Tobacco is targeting our youth and we must stop them - The Hill",http://thehill.com/opinion/healthcare/388561-chicago-health-commissioner-big-tobacco-is-targeting-our-youth-and-we-must,http://thehill.com/sites/default/files/blogs/ecigarette_040214getty_1.jpg,"2018-05-21 14:02:10",the-hill
202,"Morgan Gstalter","15 AGs sue Trump EPA for not enforcing pollution controls",http://thehill.com/regulation/energy-environment/381824-15-state-ags-sue-trump-epa-for-not-enforcing-pollution-controls,http://thehill.com/sites/default/files/pruittscott_trumpdonald_04042018getty.jpg,"2018-04-05 18:37:23",the-hill
203,"JOHN L. DORMAN","Check In: In Chicago, Landmark Hotels Where the Views Are Enchanting",https://www.nytimes.com/2018/03/02/travel/chicago-londonhouse-robey-wicker-park-hotel-reviews.html,https://static01.nyt.com/images/2018/01/24/travel/24londonhouse3/24londonhouse3-facebookJumbo.jpg,"2018-03-02 10:01:29",the-new-york-times
204,"JEANNETTE CATSOULIS","Review: Cleaning Up Chicago in ‘Death Wish’",https://www.nytimes.com/2018/03/01/movies/review-death-wish-eli-roth-bruce-willis.html,https://static01.nyt.com/images/2018/03/02/arts/02deathwish-3/02deathwish-3-facebookJumbo.jpg,"2018-03-02 00:00:38",the-new-york-times
205,"DAVID BROOKS","Op-Ed Columnist: Good Leaders Make Good Schools",https://www.nytimes.com/2018/03/12/opinion/good-leaders-schools.html,https://static01.nyt.com/images/2018/03/13/opinion/13brooksWeb/13brooksWeb-facebookJumbo.jpg,"2018-03-12 23:26:12",the-new-york-times
206,"TINA ROSENBERG","Fixes: Want to Quit the Gang Life? Try This Job On",https://www.nytimes.com/2018/05/15/opinion/want-to-quit-the-gang-life-try-this-job-on.html,https://static01.nyt.com/images/2018/05/15/opinion/15FIXESRosenberg2/15FIXESRosenberg2-facebookJumbo.jpg,"2018-05-15 09:45:07",the-new-york-times
207,,"Letter: The Millennial Experience",https://www.nytimes.com/2018/03/01/opinion/millennials.html,https://static01.nyt.com/images/2018/02/28/opinion/27brooksWeb/27brooksWeb-facebookJumbo.jpg,"2018-03-01 16:54:10",the-new-york-times
208,"JOE DRAPE","Loyola-Chicago Holds Off Nevada for a Third Straight Upset",https://www.nytimes.com/2018/03/22/sports/loyola-chicago-nevada-ncaa-tournament.html,https://static01.nyt.com/images/2018/03/22/sports/22ncaa-drape-loyola/22ncaa-drape-loyola-facebookJumbo.jpg,"2018-03-23 01:58:28",the-new-york-times
209,"JOHN L. DORMAN","5 Places: Five Places to Go in Chicago",https://www.nytimes.com/2018/03/28/travel/five-places-to-go-in-chicago-uptown-neighborhood.html,https://static01.nyt.com/images/2018/04/01/travel/01Chicago-FivePlaces3/merlin_135561204_7bcee36e-dcbb-480c-869d-4e46c003e454-facebookJumbo.jpg,"2018-03-28 09:00:01",the-new-york-times
210,"THE EDITORIAL BOARD","Editorial: Victims Get a Voice in Chicago Police Reform",https://www.nytimes.com/2018/03/25/opinion/chicago-police-reform.html,https://static01.nyt.com/images/2018/03/26/opinion/26mon2/26mon2-facebookJumbo.jpg,"2018-03-25 22:55:05",the-new-york-times
211,"MICHAEL NELSON","Vietnam '67: How Vietnam Broke the Democratic Party",https://www.nytimes.com/2018/03/28/opinion/vietnam-broke-democratic-party.html,https://static01.nyt.com/images/2018/03/28/opinion/28Vietnam-Nelson/28Vietnam-Nelson-facebookJumbo.jpg,"2018-03-28 09:44:05",the-new-york-times
212,"HILARIE M. SHEETS","Bloomberg Expands Arts Grant Program to Seven More Cities",https://www.nytimes.com/2018/05/10/arts/design/bloomberg-expands-arts-grants-program.html,https://static01.nyt.com/images/2018/05/11/arts/11bloomberg-item-jazz/11bloomberg-item-jazz-facebookJumbo.jpg,"2018-05-10 15:52:34",the-new-york-times
213,"MATTHEW HAAG","A.T.F. Agent in Chicago Shot and Critically Wounded in Undercover Operation",https://www.nytimes.com/2018/05/04/us/atf-agent-shot-chicago.html,https://static01.nyt.com/images/2018/05/05/us/05XP-CHICAGO/05XP-CHICAGO-facebookJumbo.jpg,"2018-05-04 12:11:01",the-new-york-times
214,"NELLIE BOWLES and INYOUNG KANG","California Today: California Today: San Francisco Nurses Protest the Zuckerberg Hospital’s Name",https://www.nytimes.com/2018/05/15/us/california-today-san-francisco-zuckerberg-hospital.html,https://static01.nyt.com/images/2018/05/15/us/15caltoday-fb/15caltoday-fb-facebookJumbo.jpg,"2018-05-15 13:05:23",the-new-york-times
215,"SYDNEY EMBER","Michael Ferro Agrees to Sell All of His Shares in Tronc",https://www.nytimes.com/2018/04/13/business/media/tronc-michael-ferro.html,https://static01.nyt.com/images/2018/04/14/business/14TRONC1/14TRONC1-facebookJumbo.jpg,"2018-04-13 23:05:52",the-new-york-times
216,"MIKE HALE","Critic’s Notebook: ‘The Good Fight’ and ‘The Chi,’ Near Neighbors and Worlds Apart",https://www.nytimes.com/2018/03/02/arts/television/the-good-fight-the-chi.html,https://static01.nyt.com/images/2018/03/03/arts/03goodfight-pix1/03goodfight-pix1-facebookJumbo.jpg,"2018-03-02 21:13:14",the-new-york-times
217,"JOSHUA ZEITZ","Vietnam '67: The Myth of Eugene McCarthy",https://www.nytimes.com/2018/03/08/opinion/eugene-mccarthy-lyndon-johnson-vietnam.html,https://static01.nyt.com/images/2018/03/09/opinion/08Vietnam-Zeitz1/08Vietnam-Zeitz1-facebookJumbo.jpg,"2018-03-08 10:45:07",the-new-york-times
218,"Liam Stack","Denounced by His Party as a Nazi, Arthur Jones Wins Illinois G.O.P. Congressional Primary",https://www.nytimes.com/2018/03/20/us/politics/arthur-jones-illinois.html,https://static01.nyt.com/images/2018/03/21/us/politics/21xp-nazi-1/merlin_135737289_993107e1-8b87-4834-8d18-9ceef6411571-facebookJumbo.jpg,"2018-03-21 00:23:18",the-new-york-times
219,"JACEY FORTIN","In Need of an Emergency Goalie, the Blackhawks Turned to an Accountant. Nothing Got by Him.",https://www.nytimes.com/2018/03/31/sports/hockey/emergency-goalie-blackhawks-accountant.html,https://static01.nyt.com/images/2018/04/01/us/01xp-goslie-promo/01xp-goslie-promo-facebookJumbo.jpg,"2018-04-01 00:24:35",the-new-york-times
220,"AARON AMENT","Protect Students, Not Predatory Colleges",https://www.nytimes.com/2018/05/18/opinion/protect-students-not-predatory-colleges.html,https://static01.nyt.com/images/2018/05/18/opinion/18ament/18ament-facebookJumbo.jpg,"2018-05-18 10:00:04",the-new-york-times
221,"NOAM SCHEIBER","Trump Moves to Ease the Firing of Federal Workers",https://www.nytimes.com/2018/05/25/business/economy/trump-federal-workers.html,https://static01.nyt.com/images/2018/05/26/business/26WORKER-2/26WORKER-2-facebookJumbo.jpg,"2018-05-25 20:34:28",the-new-york-times
222,"JOE COSCARELLI","Valee, Kanye West’s New Signee, Is a Rapper Who Just Might Build You a Koi Pond",https://www.nytimes.com/2018/05/07/arts/music/valee-kanye-west.html,https://static01.nyt.com/images/2018/05/08/arts/08valee3-alpha/08valee3-facebookJumbo.jpg,"2018-05-07 17:44:29",the-new-york-times
223,"David Lohr","Chicago Shootings Spike Amid Weekend Violence",https://www.huffingtonpost.com/entry/chicago-shootings-spike-amid-weekend-violence_us_5ad6703de4b03c426da92c24,https://img.huffingtonpost.com/asset/5ad605511e00008e0b7b1beb.jpeg?cache=hvtxzmzv31&ops=1910_1000,"2018-04-17 22:58:27",the-huffington-post
224,"Maxwell Strachan","Chicago Tribune Newsroom Overwhelmingly Supports Unionization",https://www.huffingtonpost.com/entry/chicago-tribune-unionization-cards_us_5adf3517e4b0df502a4f78e6,https://img.huffingtonpost.com/asset/5adf38a92000004100b8f807.jpeg?ops=1200_630,"2018-04-24 14:48:15",the-huffington-post
225,"Maxwell Strachan","Tronc Decides To Voluntarily Recognize The Chicago Tribune Guild",https://www.huffingtonpost.com/entry/tronc-chicago-tribune-guild_us_5aefa006e4b0c4f19323ef25,https://img.huffingtonpost.com/asset/5aefa2351e00002d008e4a07.jpeg?ops=1200_630,"2018-05-07 01:20:35",the-huffington-post
226,"Nina Golgowski","R. Kelly Blames ‘Rumors’ For Canceled Chicago Performance",https://www.huffingtonpost.com/entry/r-kelly-responds-canceled-concert_us_5ae746f2e4b055fd7fce71e4,https://img.huffingtonpost.com/asset/5ae74eb41a00002700cdd43a.jpeg?cache=IoP2yM5q3C&ops=1200_630,"2018-04-30 19:14:44",the-huffington-post
227,"Sara Boboltz","In Historic Move, Chicago Tribune Staffers Prepare To Unionize",https://www.huffingtonpost.com/entry/chicago-tribune-staffers-prepare-to-unionize_us_5ace179ae4b0259339df8734,https://img.huffingtonpost.com/asset/5ace19991e00008e0b7b1324.jpeg?cache=pETSmfMyQY&ops=1200_630,"2018-04-11 15:41:43",the-huffington-post
228,"Ron Dicker","36-Year-Old Accountant Wins Ovation In Emergency NHL Debut",https://www.huffingtonpost.com/entry/36-year-old-accountant-makes-emergency-nhl-debut_us_5abe3b94e4b055e50acd08dc,https://img.huffingtonpost.com/asset/5abe3cd71e00008e0b7b02e4.jpeg?ops=1910_1000,"2018-03-30 15:07:20",the-huffington-post
229,"Jenna Amatulli","Charity Won’t Go By Name Of Kanye West’s Mom After Kim Kardashian Tweets",https://www.huffingtonpost.com/entry/charity-will-no-longer-go-by-kanye-wests-moms-name-after-kim-kardashian-remarks_us_5b0afe16e4b0568a880c8a00,https://img.huffingtonpost.com/asset/5b0b0ca21a0000c504cdfe23.png?cache=vc57i36svd&ops=1910_1000,"2018-05-27 21:05:09",the-huffington-post
230,"Daniel Marans","Veteran Latino Progressive Wins Primary For Open Chicago House Seat",https://www.huffingtonpost.com/entry/chuy-garcia-wins-illinois-democratic-primary_us_5ab137fbe4b0eb3e2b30f980,https://img.huffingtonpost.com/asset/5ab1387d1e00003b137af3cb.jpeg?cache=vqmlxszaha&ops=1910_1000,"2018-03-21 01:35:31",the-huffington-post
231,"Ron Dicker","Radio Host Defends 'F**k' Tweet At 98-Year-Old Nun And Team Chaplain",https://www.huffingtonpost.com/entry/sister-jean-loyola-chicago-ncaa-tournament_us_5ab0df49e4b00549ac7ef5e0,https://img.huffingtonpost.com/asset/5ab0e02f1f00002d0016ae54.jpeg?cache=vsnhac1gds&ops=1910_1000,"2018-03-20 13:34:09",the-huffington-post
232,"Lee Moran","Michelle Obama Reflects On ‘Scary’ Time At Princeton With Sweet Throwback Snap",https://www.huffingtonpost.com/entry/michelle-obama-throwback-princeton_us_5b051a39e4b0784cd2afa508,https://img.huffingtonpost.com/asset/5b051ac31e0000a6048e6536.jpeg?cache=zzmor03q3x&ops=1910_1000,"2018-05-23 09:02:36",the-huffington-post
233,"Jenna Amatulli","Hannibal Buress’ Mic Cut After Joking About Catholic Sex Abuse",https://www.huffingtonpost.com/entry/hannibal-buress-mic-cut-after-joking-about-catholic-sex-abuse_us_5aafcc45e4b00549ac7d8185,https://img.huffingtonpost.com/asset/5aafd1be1f00002d0016ace0.jpeg?cache=0wv5njfiui&ops=1910_1000,"2018-03-19 16:22:14",the-huffington-post
234,"Sarah Ruiz-Grossman","Black Parkland Students Want Peers To ‘Share The Mic’",https://www.huffingtonpost.com/entry/black-students-marjory-stoneman-march-for-our-lives-gun-violence-movement_us_5ac5548ce4b056a8f59810f9,https://img.huffingtonpost.com/asset/5ac55bc11f0000280616c5eb.png?cache=8b3EMAhd7A&ops=1200_630,"2018-04-05 12:53:21",the-huffington-post
235,"Elyse Wanshel","Kim Kardashian Explains Why The Name Chicago ‘Kind Of Messes With Me’",https://www.huffingtonpost.com/entry/kim-kardashian-baby-name-chicago_us_5ae73631e4b04aa23f25a435,https://img.huffingtonpost.com/asset/5ae7551f1a00002700cdd442.png?cache=crkavszscr&ops=1910_1000,"2018-04-30 18:32:52",the-huffington-post
236,"Ron Dicker","Fans Erupt Over Fate Of Elias Koteas' Olinsky On 'Chicago P.D.'",https://www.huffingtonpost.com/entry/elias-koteas-olinsky-chicago-pd_us_5af439f1e4b0859d11d0e255,https://img.huffingtonpost.com/asset/5af43cb41a00009703cde464.jpeg?cache=misRGk1cyM&ops=1200_630,"2018-05-10 14:38:52",the-huffington-post
237,"Hayley Miller","Parkland Survivors Meet With Chicago Students To Tackle Gun Violence 'Beyond Gated Communities'",https://www.huffingtonpost.com/entry/parkland-students-chicago-gun-violence_us_5a9c17b4e4b0479c025377c9,https://img.huffingtonpost.com/asset/5a9c24191e0000fb077ad6a2.png?cache=jhibokv4fl&ops=1910_1000,"2018-03-04 18:57:07",the-huffington-post
238,"Daniel Marans","Progressives Declare Victory Over Chicago ‘Machine’ In Down-Ballot Primary Races",https://www.huffingtonpost.com/entry/progressive-primary-wins-chicago_us_5ab2ee29e4b054d118df7f12,https://img.huffingtonpost.com/asset/5ab2f0151e00008e0b7af5dd.jpeg?cache=4obiwynzkp&ops=1910_1000,"2018-03-22 01:16:33",the-huffington-post
239,"Yahoo Sports","No. 11 Loyola Chicago Reaches Final Four For First Time Since 1963",https://www.huffingtonpost.com/entry/loyola-reaches-ncaa-final-four_us_5ab6eb73e4b054d118e374aa,https://img.huffingtonpost.com/asset/5ab6ec221e00003b137afa6a.jpeg?ops=1910_1000,"2018-03-25 00:37:29",the-huffington-post
240,"Nina Golgowski","Wrongfully Convicted Man Is Rehired By The White Sox After 23 Years In Prison",https://www.huffingtonpost.com/entry/white-sox-rehires-wrongfully-convicted-man_us_5ab9414fe4b054d118e5c5cd,https://img.huffingtonpost.com/asset/5ab958582000001311eb3112.png?cache=O9gO1MkQJc&ops=1200_630,"2018-03-26 23:06:50",the-huffington-post
241,"Ron Dicker","11-Year-Old Girl Jumps From Moving SUV To Escape Carjacking",https://www.huffingtonpost.com/entry/11-year-old-girl-jumps-from-moving-car-to-escape-carjacking_us_5af40a32e4b09bb419e52655,https://img.huffingtonpost.com/asset/5af4367a2000004100b9110f.png?ops=1910_1000,"2018-05-10 12:26:59",the-huffington-post
242,"Alanna Vagianos","Massage Therapist Sues Marvel Comics’ Stan Lee For Alleged Sexual Misconduct",https://www.huffingtonpost.com/entry/marvel-stan-lee-sexual-misconduct_us_5adf5156e4b061c0bfa23e86,https://img.huffingtonpost.com/asset/5adf52062000002d00b8f839.jpeg?cache=9ddT9tzl4L&ops=1200_630,"2018-04-24 19:47:28",the-huffington-post
243,"dsamuelsohn@politico.com (Darren Samuelsohn)","Ex-U.S. attorney Patrick Fitzgerald on Comey's legal team",https://www.politico.com/story/2018/04/25/patrick-fitzgerald-comey-legal-team-550176,https://static.politico.com/c1/9a/eec3ff044c4fad760b889aa285c8/180425-patrick-fitzgerald.jpg,"2018-04-25 12:26:55",politico
244,"nkorecki@politico.com (Natasha Korecki)","Battle-scarred Rahm stares down toughest election ever",https://www.politico.com/story/2018/04/24/rahm-emanuel-faces-toughest-reelection-yet-547834,https://static.politico.com/55/22/acde08d045c4853bd81b2711cfc1/180416-rahm-emanuel-mccarthy-gty-1-1160.jpg,"2018-04-24 21:38:04",politico
245,"Edward McClelland","Meet the Community Organizers Fighting Against … Barack Obama",https://www.politico.com/magazine/story/2018/02/28/barack-obama-library-chicago-217093,https://static.politico.com/3f/f0/13beb8d6401090b85fe28e3489dc/180227-obama-library-gty-1-1160.jpg,"2018-02-28 10:04:50",politico
